"number","title","pageid","namespace","length","touched"
"14510","Unihertz_Atom","60020008","","6547","20200724042722"
"14511","802.11_Frame_Types","60023778","","7710","20201209202913"
"14512","Neukom_Institute_for_Computational_Science","60023903","","3168","20200305045018"
"14513","List_of_software_to_detect_low_complexity_regions_in_proteins","60027255","","12217","20201207093615"
"14514","Windows_Remote_Management","60035595","","7394","20201231135407"
"14515","History_of_CAD_software","60037798","","16673","20210124232206"
"14516","NumWorks","60057488","","4124","20210216174809"
"14517","Robomart","60064067","","4246","20200402182547"
"14518","Reactive_synthesis","60078637","","940","20210114160631"
"14519","Human-robot_collaboration","60084964","","13960","20201231151542"
"14520","Consul_(software)","60087145","","1457","20210104073412"
"14521","ANNOVAR","60090599","","30969","20210114101854"
"14522","Jeanne_Dietsch","60093234","","8264","20210124005851"
"14523","Abdigani_Diriye","60100206","","7599","20210104192506"
"14524","Quantum_artificial_intelligence","60105089","","1956","20210216053731"
"14525","Deep_reinforcement_learning","60105148","","25363","20210228211216"
"14526","Smart_port","60107856","","12728","20210305002832"
"14527","Xiao-i","60122682","","8181","20210208131936"
"14528","Envsys","60136301","","10210","20210203033735"
"14529","Human-agent_team","60209498","","4576","20201116233624"
"14530","Tomas_Mikolov","60215641","","3752","20210223114704"
"14531","Sfera_(geodesy_satellite)","60217315","","6167","20210211164244"
"14532","Hardware_security_bug","60220120","","3415","20200817151927"
"14533","AsoSoft_text_corpus","60220188","","1228","20190615000654"
"14534","Creative_Computing_Benchmark","60238723","","6572","20201019193311"
"14535","Modular_computer_network_switch","60252975","","2220","20190428221540"
"14536","VOCALOOP","60253597","","2741","20200430110328"
"14537","Shumin_Zhai","60259563","","20525","20210228002433"
"14538","Spoiler_(security_vulnerability)","60263752","","3043","20210112010035"
"14539","Klaus_Peter_Jantke","60265094","","12576","20201022191747"
"14540","Known-item_search","60269304","","1914","20201005142450"
"14541","Darcy_DiNucci","60270820","","3216","20201228212132"
"14542","Neural_dust","60290317","","16106","20210227111604"
"14543","Bioctl","60298986","","16023","20210228215342"
"14544","Algorithmic_technique","60310734","","8140","20210114100636"
"14545","Reason_(programming_language)","60312680","","3075","20201224170521"
"14546","Inceptionv3","60320598","","1935","20210210072420"
"14547","Innovation_Center_for_Artificial_Intelligence","60333269","","2418","20201117145451"
"14548","Reliable_Internet_Stream_Transport","60362829","","4194","20210212160020"
"14549","Liquid_Haskell","60380042","","2130","20201201024126"
"14550","Valve_Index","60380098","","8993","20210302195403"
"14551","TI-BASIC_83","60386284","","7180","20201103154014"
"14552","Channel_system_(computer_science)","60388496","","17381","20200810204846"
"14553","Guided_analytics","60420342","","5908","20201217183646"
"14554","MeWATCH","60427018","","6897","20210301060307"
"14555","DPLL(T)","60443695","","3731","20210205191759"
"14556","Vkernel","60447421","","9223","20210212041415"
"14557","Quantum_memory","60448457","","21604","20210211220947"
"14558","EulerOS","60467022","","2139","20210129062034"
"14559","Wizzy_Active_Lifestyle_Telephone","60468045","","2356","20210216221302"
"14560","Tas_Tsonis","60470926","","6487","20200620165705"
"14561","Marie-France_Sagot","60472336","","3857","20200715091912"
"14562","Security.txt","60496178","","4599","20210105100616"
"14563","Data_Center_Manageability_Interface","60500271","","1037","20190801050005"
"14564","IEEE_Transactions_on_Image_Processing","60505680","","2394","20210215173205"
"14565","SIGTOT","60520180","","2709","20191103033411"
"14566","Artificial_intelligence_in_heavy_industry","60523913","","12352","20210109032058"
"14567","Cyber_Discovery","60525309","","8822","20201221202657"
"14568","Error_exponents_in_hypothesis_testing","60531312","","4979","20210131024631"
"14569","Validated_numerics","60531670","","12449","20201011013525"
"14570","Bosque_(programming_language)","60532073","","4767","20210302205344"
"14571","NationBuilder","60538816","","13205","20210127214424"
"14572","Comparison_of_Git_GUIs","60553234","","14849","20210219050036"
"14573","Dropout_(streaming_platform)","60556859","","11736","20210127123149"
"14574","ArcGIS_Pro","60564585","","3341","20210226144333"
"14575","List_of_Rockchip_products","60580512","","57537","20210105174012"
"14576","Digital_cloning","60595691","","28046","20210306165825"
"14577","Timed_comments","60610770","","3643","20201015113403"
"14578","Artificial_intelligence_art","60639760","","6523","20210223071408"
"14579","Byte_Sieve","60643089","","11901","20210202151754"
"14580","Z80-RIO","60660999","","6279","20210106180725"
"14581","NYC_Mesh","60662231","","6243","20210117043910"
"14582","AI_Companies_of_India","60669244","","1171","20210216160405"
"14583","Danqi_Chen","60675724","","4139","20201018064140"
"14584","Transaction_Protocol_Data_Unit","60678892","","762","20210120012540"
"14585","Pedro_Felipe_Felzenszwalb","60696154","","3748","20201123203404"
"14586","Feedback_terminal","60724218","","8259","20210110180654"
"14587","Devices_using_Qualcomm_Snapdragon_processors","60735732","","126414","20210305025805"
"14588","Microarchitectural_Data_Sampling","60765233","","14002","20200907182304"
"14589","PRNET","60789813","","4942","20210127074349"
"14590","Kioxia","60789918","","9254","20210219150413"
"14591","HarmonyOS","60817707","","22064","20210307120921"
"14592","IntegraXor","60821355","","5133","20201201232043"
"14593","Hui_Zhang_(computer_scientist)","60853764","","5061","20210119035753"
"14594","Radeon_RX_5000_series","60894182","","12812","20210218182517"
"14595","ACTS_Gigabit_Satellite_Network","60909630","","4706","20201008210020"
"14596","IEEE_Security_&_Privacy","60911058","","1767","20210206223829"
"14597","Vadim_Utkin","60914866","","6366","20210124073025"
"14598","Unidirectional_Data_Flow_(computer_science)","60922281","","678","20190601213807"
"14599","Leachim_(Robot)","60925240","","5346","20200915070435"
"14600","Restricted_random_waypoint_model","60933516","","5413","20200116161625"
"14601","Rugg/Feldman_benchmarks","60933877","","25028","20201213113252"
"14602","Ebrahim_Mamdani","60962370","","4031","20201207215900"
"14603","International_Journal_of_Computer_Mathematics","60985168","","3212","20200414025302"
"14604","Transient_execution_CPU_vulnerability","61007576","","21105","20210114201518"
"14605","Firefox_Monitor","61009150","","2211","20210201231539"
"14606","K-D_heap","61017112","","2625","20200317205710"
"14607","Michael_J._Freedman","61033457","","5259","20210117173902"
"14608","Scale_cube","61037921","","6672","20210114170025"
"14609","Zig_(programming_language)","61049743","","8099","20210301020321"
"14610","QFAB_Bioinformatics","61054835","","6529","20200727003814"
"14611","Wireless_Network_after_Next","61058207","","2724","20210224174028"
"14612","Snap_rounding","61070746","","1771","20191225004508"
"14613","Gestalt_Pattern_Matching","61099017","","6086","20210130075006"
"14614","Zerynth","61101615","","7017","20210120235205"
"14615","Boon_Thau_Loo","61145975","","10742","20201221234922"
"14616","Etienne_Burdet","61147319","","1387","20201211041249"
"14617","ML_Fairness","61154801","","1288","20200330024146"
"14618","Vector_Packet_Processing","61158238","","2595","20210114204101"
"14619","SIGCSE_Award_for_Lifetime_Service_to_the_Computer_Science_Education_Community","61174753","","1997","20201123021844"
"14620","Center_for_Security_and_Emerging_Technology","61177410","","5874","20201023162306"
"14621","Fake_nude_photography","61179199","","14755","20210131191801"
"14622","Eucrates","61179687","","1007","20190713185334"
"14623","Hayden-Preskill_thought_experiment","61181717","","9002","20201216041603"
"14624","5G_network_slicing","61186829","","18739","20210307015205"
"14625","Jiebo_Luo","61202255","","8862","20210210234501"
"14626","Y.3172","61203061","","2620","20210107142104"
"14627","Automotive_security","61203368","","15163","20210217051427"
"14628","Advanced_eXtensible_Interface","61209678","","18975","20210103214728"
"14629","Distill_(journal)","61213249","","2921","20190811013834"
"14630","PWCT_(software)","61215157","","11495","20210305143104"
"14631","National_Centre_for_Computing_Education","61222518","","9601","20201202201627"
"14632","Dhammin","61272844","","2166","20201217135819"
"14633","Private_set_intersection","61292261","","2149","20210109211706"
"14634","Kazakhstan_man-in-the-middle_attack","61310370","","5532","20201218111901"
"14635","Edith_Stern","61322736","","8221","20210107055455"
"14636","Camera_monitor","61326596","","2893","20210129233209"
"14637","Kon-Boot","61366469","","10142","20210202072914"
"14638","Stephen_Kent_(network_security)","61367364","","3178","20201130225621"
"14639","Craig_Partridge","61369269","","3099","20200519172206"
"14640","Machine_learning_in_physics","61373032","","16472","20210303083348"
"14641","Intersection_type_discipline","61408357","","16593","20201223224551"
"14642","Choi–Jamiołkowski_isomorphism","61414800","","2429","20210215135615"
"14643","Gisin–Hughston–Jozsa–Wootters_theorem","61422206","","5155","20210209061631"
"14644","Relativistic_quantum_cryptography","61446733","","25680","20210306190101"
"14645","Jamf","61450906","","10875","20210301042419"
"14646","Alice_K._Hartley","61458356","","8548","20201218074047"
"14647","SWAPGS_(security_vulnerability)","61462133","","6556","20201231072900"
"14648","Warshipping","61467609","","3969","20210114201030"
"14649","GSM_modem","61467688","","669","20201029161701"
"14650","Mark_D._Hill","61475779","","2791","20201028082901"
"14651","David_R._Kaeli","61489952","","2466","20200105201811"
"14652","Brain_storm_optimization_algorithm","61508181","","4215","20200904220853"
"14653","Chip_Elliott","61521554","","4256","20210224230156"
"14654","Control_(optimal_control_theory)","61525719","","1453","20210101210132"
"14655","BOE_Technology","61528412","","13450","20210103105932"
"14656","Rugged_smartphone","61537795","","14392","20210307134233"
"14657","RF_CMOS","61539255","","21864","20210101061210"
"14658","Diamond_norm","61539873","","4809","20201118130322"
"14659","Virtual_Machine_Communication_Facility","61539882","","1543","20200622062335"
"14660","Computational_politics","61580753","","2227","20201214133423"
"14661","Norman_Jouppi","61605938","","3830","20201224211642"
"14662","Tim_Kindberg","61606112","","1576","20190829203106"
"14663","Service_mesh","61609252","","1452","20210305023922"
"14664","Deterministic_Networking","61613630","","8469","20201130145514"
"14665","Aitken_(supercomputer)","61613966","","1781","20200115004810"
"14666","Electra_(supercomputer)","61622684","","2139","20190828104937"
"14667","One_Clean_Qubit","61622763","","3306","20201215172230"
"14668","Cloud_native_computing","61633401","","2428","20210227144113"
"14669","Entanglement_monotone","61638365","","2543","20200517214232"
"14670","Branislava_Peruničić","61641209","","4949","20210214091814"
"14671","Artificial_wisdom","61644530","","5300","20210224193007"
"14672","Digital_empathy","61644880","","11057","20210121123319"
"14673","Speechify_Text_To_Speech","61646857","","2548","20201210131315"
"14674","Merope_(supercomputer)","61647390","","1328","20201203221338"
"14675","Empirical_Software_Engineering_Journal","61647528","","2171","20191208232253"
"14676","RCA_1600","61659788","","3834","20201201204329"
"14677","Stefanie_Barz","61661291","","8856","20210115074034"
"14678","Chris_Kubecka","61714210","","10441","20200929211936"
"14679","Remote_Utilities","61725043","","8700","20200830113049"
"14680","Amazon_Scout","61729563","","8811","20210301002821"
"14681","Amparo_Alonso_Betanzos","61733539","","3843","20201216044303"
"14682","Simatic","61750341","","10402","20210302122552"
"14683","TI-83_Premium_CE","61769228","","3198","20200831212523"
"14684","Agnostic_(data)","61776737","","7958","20210306152747"
"14685","James_H._Wilkinson_Prize_in_Numerical_Analysis_and_Scientific_Computing","61779340","","1910","20201220133438"
"14686","Xia_Zhou","61815486","","4316","20210111035204"
"14687","Brigitte_Jaumard","61830129","","1396","20200625100018"
"14688","Paola_Loreti","61834357","","2399","20200627090631"
"14689","Conversica","61835858","","15664","20210222051616"
"14690","Guardian_Firewall","61844215","","4451","20210107113539"
"14691","Bad_Apple!!","61847987","","10848","20210305000820"
"14692","Electrification_and_controls_technology","61864866","","2995","20210114121603"
"14693","Amazon_Sidewalk","61885884","","3751","20210211091247"
"14694","IBM_6670","61890304","","3309","20210113005333"
"14695","GASP_(simulation_language)","61914910","","3554","20200606200111"
"14696","Blockchain_as_a_service","61922899","","2251","20201118231326"
"14697","Ullu","61927381","","7510","20210307011751"
"14698","Windows_Virtual_Desktop","61930754","","4288","20201121130603"
"14699","AC_20-152","61934716","","1963","20200102180340"
"14700","Sony_Handheld_Engine","61945249","","2872","20201011091302"
"14701","Extremal_Ensemble_Learning","61947907","","2414","20200921043614"
"14702","Direct_function","61949595","","38913","20210101235950"
"14703","Constraints_(journal)","61957443","","2027","20191022215001"
"14704","FITE_TV","61960057","","3465","20210223193059"
"14705","Mozilla_v._FCC","61964293","","27133","20201114203033"
"14706","Peter_Bürgisser","61977106","","6053","20201225123546"
"14707","AirSim","61977677","","4789","20210123233026"
"14708","Magic_state_distillation","61982153","","6499","20210212102354"
"14709","Rama_Akkiraju","61982618","","3710","20191120150341"
"14710","Graph_Query_Language","61985190","","34642","20210307124954"
"14711","Kavita_Bala","61988330","","3291","20201118164310"
"14712","Pressbooks","62006627","","5638","20201230152326"
"14713","Synthetic_media","62008969","","53337","20210223113654"
"14714","Takeoff_Acceleration_Monitoring_System","62009653","","3196","20201206034842"
"14715","Rediet_Abebe","62019193","","14691","20210303175103"
"14716","Riverbank_Publications","62023864","","4490","20210114212735"
"14717","BERT_(language_model)","62026514","","10614","20210218003244"
"14718","NICE_(computer_system)","62039979","","2133","20191018174702"
"14719","Quantum_steering","62045188","","5411","20210302231010"
"14720","Christiane_Koch","62047555","","2453","20210211172748"
"14721","Katalin_Hangos","62055291","","2982","20200126164839"
"14722","Martin_Ester","62075180","","7163","20201103183813"
"14723","AZ64","62075617","","1019","20210211044530"
"14724","General_Electric_AN/TPQ-10_Radar_Course_Directing_Central","62098464","","10017","20201227220032"
"14725","Vladimir_Sukhomlin","62114826","","3451","20201214022611"
"14726","Nazanin_Daneshvar","62135176","","5124","20210208105946"
"14727","Composable_disaggregated_infrastructure","62136161","","3928","20191023003730"
"14728","Miles_Dyson","62136737","","12557","20201121143412"
"14729","Hazeltine_1500","62140410","","10288","20200919163009"
"14730","List_of_Digital_Accessible_Information_System_software","62169356","","16849","20210216145807"
"14731","Bzigo","62170079","","4626","20200805150314"
"14732","Annalu_Waller","62176223","","3091","20191106173610"
"14733","Stakeholder_engagement_software","62184619","","4702","20210215162615"
"14734","Sycamore_processor","62185912","","5617","20210201062755"
"14735","Comparison_of_OS_emulation_or_virtualization_apps_on_Android","62198068","","12918","20210103115005"
"14736","Saul_Greenberg","62206643","","1698","20191102200441"
"14737","PreonVM","62260441","","4464","20191106083525"
"14738","FLOW_(programming_language)","62261253","","10009","20201023031901"
"14739","Everykey","62272698","","8981","20191217154318"
"14740","Faculty_of_Computer_and_Information_Science,_Ljubljana","62277324","","2153","20210306203704"
"14741","SNAP_(programming_language)","62280380","","18306","20210302131616"
"14742","Multi-agent_learning","62285602","","1768","20210124155601"
"14743","GraphBLAS","62286468","","20968","20201201231840"
"14744","Electronic_badge","62288792","","3619","20210212172930"
"14745","Soft_Growing_Robotics","62302975","","15597","20210214195026"
"14746","Marine_Tactical_Data_System","62305142","","24723","20210217033954"
"14747","Split_screen_(computing)","62308963","","5005","20191120163458"
"14748","Split_screen_(video_games)","62308987","","6273","20210214013143"
"14749","Scott_Kirkpatrick","62310912","","2465","20200915064252"
"14750","Eric_Feron","62319861","","1853","20200516171433"
"14751","Eff_(programming_language)","62334785","","1116","20210217025833"
"14752","All_India_Society_for_Electronics_and_Computer_Technology","62342504","","5031","20210304064204"
"14753","Gem5","62345946","","2942","20201103223551"
"14754","Software_bot","62381917","","8636","20210115142709"
"14755","Ai-Da_(robot)","62399986","","3313","20210224164311"
"14756","Test_design_technique","62400075","","3428","20210115082455"
"14757","Oracle_Academy","62401266","","1755","20200723181806"
"14758","List_of_formerly_open-source_software","62402149","","1279","20200513124216"
"14759","Binder_Project","62409781","","2586","20200710183554"
"14760","Nelson_Max","62426258","","3654","20201223020033"
"14761","Defense_strategy_(computing)","62436026","","11561","20201126142150"
"14762","PyTorch_Lightning","62480147","","1909","20210212124539"
"14763","IBM_7320","62520275","","2872","20200317091500"
"14764","Lionel_Briand","62535235","","5187","20200308223640"
"14765","Rotation_distance","62539802","","13666","20200621001555"
"14766","ActivTrak_(software)","62548799","","893","20210205161832"
"14767","Andrea_Morello","62549019","","12524","20201218000149"
"14768","Phenoscape","62549479","","1337","20200312072947"
"14769","Ontology_Lookup_Service","62549541","","1075","20200927095013"
"14770","AI_Dungeon","62552059","","33324","20210306183319"
"14771","Impulse_vector","62556833","","19564","20210110175912"
"14772","European_Laboratory_for_Learning_and_Intelligent_Systems","62558598","","12966","20201212182225"
"14773","Sheila_McIlraith","62562787","","6667","20210207143039"
"14774","Deborah_Frincke","62563481","","5602","20210228021230"
"14775","Claire_Cardie","62564282","","3097","20210221161413"
"14776","Magdalena_Bałazińska","62564727","","3079","20201118164541"
"14777","Mohamed_bin_Zayed_University_of_Artificial_Intelligence","62604170","","3860","20210303084929"
"14778","Dale_Heatherington","62612839","","3783","20201225191816"
"14779","Spoon_Radio","62613877","","7660","20210107103327"
"14780","Ethernet_VPN","62623184","","1198","20210105013830"
"14781","Ali_Sunyaev","62628409","","7108","20210303164010"
"14782","Multi-objective_reinforcement_learning","62630016","","557","20191223214236"
"14783","Spatial_computing","62638470","","3018","20210125175305"
"14784","Compensator_(control_theory)","62643682","","1062","20210126095943"
"14785","Walter_Murray_Wonham","62644472","","7060","20201126201831"
"14786","List_of_computer_science_awards","62656648","","33018","20210118052052"
"14787","Structure_and_Interpretation_of_Computer_Programs,_JavaScript_Adaptation","62657428","","5129","20210223080957"
"14788","Source_(programming_language)","62661728","","3931","20210223081743"
"14789","IEEE_Transactions_on_Dependable_and_Secure_Computing","62662588","","1902","20191228185614"
"14790","Center_for_Human-Compatible_Artificial_Intelligence","62677763","","4533","20201024081921"
"14791","Fairness_(machine_learning)","62683332","","35975","20210225090210"
"14792","MOSFET_applications","62690615","","195832","20210124202715"
"14793","Helen_Chan_Wolf","62699362","","4571","20201001051053"
"14794","Eastin–Knill_theorem","62710263","","7375","20201219211835"
"14795","AI_Artathon","62712184","","2665","20201108192414"
"14796","Domain_controller","62717569","","3871","20210131044400"
"14797","Ruth_A._Weiss","62724722","","5760","20210114201115"
"14798","Bulgarian_medieval_cryptography","62733530","","2022","20200128194252"
"14799","Spike_(application)","62775183","","6106","20201226185959"
"14800","Robert_Henry_Risch","62778769","","2758","20200921143832"
"14801","Static_application_security_testing","62778843","","13308","20210303205948"
"14802","Computer_Science_Ontology","62794442","","5442","20200915214224"
"14803","Burroughs_B20","62799895","","2660","20201031074512"
"14804","GOLOG","62806829","","7336","20201217064006"
"14805","Notification_LED","62811153","","5172","20201228030015"
"14806","Computer_engineering_compendium","62811443","","9731","20200628190820"
"14807","Leakage_(machine_learning)","62817500","","5968","20210224173840"
"14808","Blue-green_deployment","62828326","","2743","20201014121046"
"14809","Xenobot","62833608","","6128","20201121115354"
"14810","List_of_Chromebooks","62835388","","27186","20210227110711"
"14811","Tig_(software)","62839400","","1479","20210113053313"
"14812","Michael_J._Black","62842800","","29325","20210120010044"
"14813","Cowrie_(honeypot)","62844867","","7429","20210217211214"
"14814","Climate_Watch","62845852","","4489","20210303181113"
"14815","CPMP-Tools","62846593","","4214","20210122192304"
"14816","Regular_numerical_predicate","62860439","","12136","20210114165316"
"14817","Pony.ai","62866373","","3140","20200711173005"
"14818","Academset","62871638","","5354","20210121091131"
"14819","A._Nico_Habermann_Award","62908348","","1563","20201009041047"
"14820","David_Notkin","62908349","","5272","20201214162622"
"14821","Gustaf_Neumann","62917727","","2715","20201113214000"
"14822","Windows_Open_Services_Architecture","62979332","","2119","20210302005140"
"14823","Lenny_(bot)","63003035","","4056","20210218154302"
"14824","Geometric_Folding_Algorithms","63007621","","5718","20201112124416"
"14825","Heaven_Benchmark","63054907","","7550","20200815060522"
"14826","Generalized_pencil-of-function_method","63057517","","12315","20200831230500"
"14827","János_Körner","63058245","","2316","20210210203622"
"14828","Recfiles","63063548","","2629","20201202050727"
"14829","AI_Foundation","63069890","","12549","20210216000401"
"14830","Plotting_algorithms_for_the_Mandelbrot_set","63087276","","41377","20210201172155"
"14831","Energy_based_model","63087895","","6406","20201128100407"
"14832","Live_streaming_world_news","63096878","","23381","20210303160159"
"14833","United_Kingdom_Global_Navigation_Satellite_System","63113549","","9381","20210116123639"
"14834","C++23","63115871","","4433","20201227201123"
"14835","Ilkay_Altintas","63148404","","25194","20210217014414"
"14836","Art_Gallery_Theorems_and_Algorithms","63169354","","5363","20200411083433"
"14837","IBM_4769","63175406","","6819","20200407174623"
"14838","Roy_Clay","63175648","","7403","20210224202834"
"14839","Intercollegiate_Biomathematics_Alliance","63192046","","12493","20210202204125"
"14840","Decentralized_identifiers","63206774","","3467","20210218102717"
"14841","Cyber_security_awareness","63208508","","6771","20210306193457"
"14842","OpenResty","63224048","","1049","20210130113616"
"14843","Artificial_intelligence_of_things","63225340","","1810","20200922183423"
"14844","Kr00k","63236652","","4440","20200814143812"
"14845","Commercial_National_Security_Algorithm_Suite","63237567","","3834","20201220202518"
"14846","Paul_Syverson","63248597","","4172","20210228021632"
"14847","Pattern-Oriented_Software_Architecture","63259392","","5345","20210216121216"
"14848","Cyber-kinetic_attack","63260799","","2115","20201020121845"
"14849","Sihem_Amer-Yahia","63317749","","5313","20200906174234"
"14850","Text-based_email_client","63321830","","1993","20200809075804"
"14851","Female_gendering_of_AI_technologies","63326772","","11234","20210218190422"
"14852","DO-297","63329330","","3978","20201223121909"
"14853","Load_value_injection","63344217","","3941","20200531022754"
"14854","Jason_Kingdon","63347887","","8757","20210302215217"
"14855","Algorithmic_Geometry","63367384","","2474","20200314002201"
"14856","Protocol_ossification","63369842","","3645","20210301140335"
"14857","Introduction_to_the_Theory_of_Error-Correcting_Codes","63376504","","7196","20200315001621"
"14858","Calendrical_Calculations","63387720","","9064","20210208162421"
"14859","45-bit_computing","63399509","","1114","20201123195942"
"14860","CrDroid","63418156","","9819","20210227104321"
"14861","Stylus_(browser_extension)","63439292","","2896","20210211123034"
"14862","Regulation_of_algorithms","63442371","","22115","20210128224254"
"14863","Quantum_Computing:_A_Gentle_Introduction","63448622","","5719","20200323145141"
"14864","Distributed_data_processing","63450614","","4524","20201019213546"
"14865","Regulation_of_artificial_intelligence","63451675","","32028","20210303175054"
"14866","Kodak_Ektra_(phone)","63479646","","1985","20200723152310"
"14867","Taiwan_Semiconductor_Research_Institute","63487960","","4185","20200502030456"
"14868","Ewa_Deelman","63497386","","6804","20201103215906"
"14869","Zoombombing","63502168","","27055","20210210145753"
"14870","Neural_network_Gaussian_process","63513679","","20432","20201213021647"
"14871","Database_repair","63516197","","2085","20200330094759"
"14872","Megan_Squire","63517945","","5266","20210117062413"
"14873","PDE-constrained_optimization","63526503","","8191","20201216035752"
"14874","Thomas_Bolander","63530419","","2733","20201105205139"
"14875","Emilia_Fridman","63535786","","10686","20201006061548"
"14876","INTLAB","63544575","","7176","20200513132820"
"14877","AirTags","63551532","","6895","20210304193154"
"14878","Layered_coding","63553767","","2604","20201231142257"
"14879","Generic_Networking_Virtualization_Encapsulation","63554517","","1104","20210127035428"
"14880","Language_H","63559387","","2088","20201220010647"
"14881","Unity_build","63562007","","4761","20200409221518"
"14882","Integrable_algorithm","63570220","","9885","20201218062437"
"14883","The_MICCAI_Society","63572622","","21150","20210218091720"
"14884","Prabhat_Mishra","63575354","","9742","20210131064425"
"14885","MIoTy","63583636","","3049","20201209170808"
"14886","Richards'_theorem","63584718","","6950","20200907033942"
"14887","Wei_Wang_(computer_scientist)","63585544","","5883","20200609233707"
"14888","RiTa","63589978","","7928","20210216140105"
"14889","Scikit-multiflow","63598972","","6003","20210114171244"
"14890","Information_fluctuation_complexity","63601960","","24899","20210201193655"
"14891","Capsicum_(Unix)","63602390","","2549","20210207190826"
"14892","SHAKTI_-_Microprocessor_&_Microcontroller","63621486","","12721","20201229033833"
"14893","David_C._Parkes","63641239","","7307","20201215002523"
"14894","Medical_Image_Analysis_(journal)","63654792","","2332","20210219020658"
"14895","Star_unfolding","63661740","","5638","20201112142928"
"14896","Knee_of_a_curve","63699886","","4423","20201117124752"
"14897","Alder_Lake_(microprocessor)","63700152","","4854","20210306111201"
"14898","Charles_Babbage_Premium","63704851","","3936","20210123185455"
"14899","Genome_informatics","63707904","","5720","20210223142341"
"14900","Intrinsic_motivation_(artificial_intelligence)","63718197","","14588","20200830193434"
"14901","Confederation_of_Laboratories_for_Artificial_Intelligence_Research_in_Europe","63735657","","5444","20201219191731"
"14902","Wolfgang_Viechtbauer","63735665","","4062","20210226101420"
"14903","Southern_Positioning_Augmentation_Network","63765066","","2258","20210113004005"
"14904","Entropy_of_network_ensembles","63770639","","9289","20210213235517"
"14905","Michela_Taufer","63783015","","8763","20210203114741"
"14906","AMD_Wraith","63846385","","1554","20210226075233"
"14907","Jellyfin","63873249","","8125","20210217172146"
"14908","Polygraphia_Nova","63879205","","16680","20200926143624"
"14909","DreamLab","63885468","","4039","20210307124241"
"14910","Parallel_Computers,_Inc.","63890409","","7090","20200618224117"
"14911","Surface_Go_2","63895839","","10050","20210219150828"
"14912","Jewels_of_Stringology","63902887","","3273","20201125041725"
"14913","German_Army_cryptographic_systems_of_World_War_II","63904789","","32040","20201222184334"
"14914","Cybersex_trafficking","63905675","","42613","20210217041017"
"14915","Zyro","63920293","","4312","20210118102039"
"14916","Thunderspy","63924488","","9585","20201217015112"
"14917","Perimeter_81","63934223","","5727","20201204235117"
"14918","Daisy_Intelligence","63937175","","2226","20201217063124"
"14919","AI_Song_Contest","63938811","","6293","20201221091156"
"14920","Kate_Keahey","63938857","","7777","20210121184513"
"14921","Cecilia_Berdichevsky","63941338","","9117","20210227030813"
"14922","Universal_Stylus_Initiative","63955669","","2460","20210203161842"
"14923","ALKA_(weapon)","63957046","","7413","20210202033946"
"14924","Rebeca_Guber","63959584","","7068","20201228140516"
"14925","OpenSAFELY","63976684","","2673","20201015235358"
"14926","Matchbox_Educable_Noughts_and_Crosses_Engine","63983302","","19802","20210302194707"
"14927","Siddharth_Batra","63989990","","6162","20201126211927"
"14928","EasyJet_hack","64015788","","4353","20200630095520"
"14929","2018_British_Airways_cyberattack","64016320","","4617","20201216012708"
"14930","Low_Frequency_Analyzer_and_Recorder_(LOFAR)","64034204","","11560","20201126084633"
"14931","Marsha_Rhea_Williams","64056412","","7211","20200916110515"
"14932","Alessandra_Sala","64057469","","2734","20210211013034"
"14933","Verbose_mode","64058239","","893","20210105150625"
"14934","Questrade","64068935","","3754","20210206030247"
"14935","Packard_Bell_Statesman","64069392","","5475","20201230153355"
"14936","Peter_J._Haas_(computer_scientist)","64082941","","3647","20201224191433"
"14937","Celia_(virtual_assistant)","64086145","","12928","20210207121727"
"14938","Home_Assistant","64087649","","24084","20210303052903"
"14939","Guided_filter","64095544","","6832","20210121204917"
"14940","Drogon_(software)","64110968","","2254","20200927164740"
"14941","Pistache_(software)","64118649","","1712","20201004064358"
"14942","Rocket_(web_framework)","64120448","","2248","20210226043741"
"14943","Five-bar_linkage","64138285","","6404","20200712113816"
"14944","Computers_&_Chemical_Engineering","64146235","","2717","20200807124121"
"14945","Sooraj_Surendran","64154491","","4068","20210305023532"
"14946","GPT_(language_model)","64170811","","492","20200611123308"
"14947","Chisel_(programming_language)","64171233","","5360","20210128011033"
"14948","The_First_TV","64173194","","5894","20210304010347"
"14949","Pruning_(artificial_neural_network)","64180478","","1051","20200830075143"
"14950","Fast.ai","64197156","","4275","20210228045004"
"14951","Shaad","64200894","","5047","20210225141720"
"14952","GE/PAC_4000","64208595","","2634","20200608180634"
"14953","Kirkpatrick–Reisch_sort","64221731","","1000","20210126042826"
"14954","SMBGhost_(security_vulnerability)","64235449","","5654","20200617124926"
"14955","Timeout_Detection_and_Recovery","64250278","","693","20210210130151"
"14956","OpenAI_API","64253963","","447","20200612104302"
"14957","Joint_Artificial_Intelligence_Center","64255327","","8482","20201009123825"
"14958","Contact_region","64258653","","5150","20201105181322"
"14959","Oracle_complexity_(optimization)","64271048","","9116","20210104093519"
"14960","Angela_Sasse","64278132","","2871","20201002132642"
"14961","Elements_of_AI","64301884","","9001","20210121103033"
"14962","Sameer_Maskey","64307837","","6216","20210114205607"
"14963","ARM_Cortex-X1","64307867","","7545","20210219102321"
"14964","Chan-Jin_Chung","64316716","","20425","20201201223031"
"14965","Bitvise","64321038","","4032","20200703121152"
"14966","Tawanna_Dillahunt","64322326","","11152","20210228002531"
